"","GEO","REVENUE","Ref_Date","FUND","Value","Category","GEO2"
"321","Quebec","Federal","2014/2015","Sponsored research",793511,"Federal","QC"
"322","Quebec","Tuition and other fees","2014/2015","General operating",1054806,"Tuition and other fees","QC"
"323","Quebec","Total donations","2014/2015","General operating",6977,"Investment, donations, grants and other","QC"
"324","Quebec","Federal","2014/2015","General operating",3931,"Federal","QC"
"325","Quebec","Investments","2014/2015","Capital",13724,"Investment, donations, grants and other","QC"
"326","Quebec","Tuition and other fees","2014/2015","Special purpose and trust",942,"Tuition and other fees","QC"
"327","Quebec","Total donations","2014/2015","Capital",19818,"Investment, donations, grants and other","QC"
"328","Quebec","Total grants","2014/2015","Ancillary enterprises",85,"Investment, donations, grants and other","QC"
"329","Quebec","Municipal","2014/2015","Capital",-454,"Other government","QC"
"330","Quebec","Total grants","2014/2015","Capital",7626,"Investment, donations, grants and other","QC"
"331","Quebec","Investments","2014/2015","Endowment",110556,"Investment, donations, grants and other","QC"
"332","Quebec","Other revenue type","2014/2015","General operating",283212,"Investment, donations, grants and other","QC"
"333","Quebec","Municipal","2014/2015","Ancillary enterprises",147,"Other government","QC"
"334","Quebec","Foreign","2014/2015","Sponsored research",31000,"Other government","QC"
"335","Quebec","Total donations","2014/2015","Sponsored research",71716,"Investment, donations, grants and other","QC"
"336","Quebec","Municipal","2014/2015","Special purpose and trust",1,"Other government","QC"
"337","Quebec","Municipal","2014/2015","Sponsored research",3422,"Other government","QC"
"338","Quebec","Other provinces","2014/2015","Special purpose and trust",70,"Other government","QC"
"339","Saskatchewan","Federal","2014/2015","Sponsored research",99494,"Federal","SK"
"340","Saskatchewan","Other provinces","2014/2015","Sponsored research",1784,"Other government","SK"
"341","Saskatchewan","Foreign","2014/2015","Special purpose and trust",166,"Other government","SK"
"342","Saskatchewan","Other provinces","2014/2015","General operating",20935,"Other government","SK"
"343","Saskatchewan","Other revenue type","2014/2015","Capital",1148,"Investment, donations, grants and other","SK"
"344","Saskatchewan","Total grants","2014/2015","General operating",7072,"Investment, donations, grants and other","SK"
"345","Saskatchewan","Provincial","2014/2015","Capital",49858,"Provincial","SK"
"346","Saskatchewan","Foreign","2014/2015","General operating",234,"Other government","SK"
"347","Saskatchewan","Other revenue type","2014/2015","Ancillary enterprises",77282,"Investment, donations, grants and other","SK"
"348","Saskatchewan","Investments","2014/2015","Special purpose and trust",18199,"Investment, donations, grants and other","SK"
"349","Saskatchewan","Municipal","2014/2015","Special purpose and trust",110,"Other government","SK"
"350","Saskatchewan","Investments","2014/2015","General operating",49955,"Investment, donations, grants and other","SK"
"351","Saskatchewan","Provincial","2014/2015","Sponsored research",28716,"Provincial","SK"
"352","Saskatchewan","Investments","2014/2015","Capital",1760,"Investment, donations, grants and other","SK"
"353","Saskatchewan","Federal","2014/2015","General operating",8891,"Federal","SK"
"354","Saskatchewan","Total grants","2014/2015","Special purpose and trust",2706,"Investment, donations, grants and other","SK"
"355","Saskatchewan","Provincial","2014/2015","Special purpose and trust",76583,"Provincial","SK"
"356","Saskatchewan","Total donations","2014/2015","Endowment",7897,"Investment, donations, grants and other","SK"
"357","Saskatchewan","Total donations","2014/2015","Ancillary enterprises",47,"Investment, donations, grants and other","SK"
"358","Saskatchewan","Investments","2014/2015","Endowment",29832,"Investment, donations, grants and other","SK"
"359","Saskatchewan","Total donations","2014/2015","Special purpose and trust",20712,"Investment, donations, grants and other","SK"
"360","Saskatchewan","Municipal","2014/2015","General operating",19,"Other government","SK"
"361","Saskatchewan","Total donations","2014/2015","Capital",3687,"Investment, donations, grants and other","SK"
"362","Saskatchewan","Investments","2014/2015","Ancillary enterprises",47,"Investment, donations, grants and other","SK"
"363","Saskatchewan","Total grants","2014/2015","Sponsored research",31825,"Investment, donations, grants and other","SK"
"364","Saskatchewan","Provincial","2014/2015","General operating",479707,"Provincial","SK"
"365","Saskatchewan","Federal","2014/2015","Special purpose and trust",2363,"Federal","SK"
"366","Saskatchewan","Other revenue type","2014/2015","Special purpose and trust",45086,"Investment, donations, grants and other","SK"
"367","Saskatchewan","Investments","2014/2015","Sponsored research",8100,"Investment, donations, grants and other","SK"
"368","Saskatchewan","Total donations","2014/2015","Sponsored research",13321,"Investment, donations, grants and other","SK"
"369","Saskatchewan","Total donations","2014/2015","General operating",4460,"Investment, donations, grants and other","SK"
"370","Saskatchewan","Tuition and other fees","2014/2015","General operating",229538,"Tuition and other fees","SK"
"371","Saskatchewan","Other revenue type","2014/2015","Sponsored research",905,"Investment, donations, grants and other","SK"
"372","Saskatchewan","Tuition and other fees","2014/2015","Special purpose and trust",904,"Tuition and other fees","SK"
"373","Saskatchewan","Foreign","2014/2015","Sponsored research",438,"Other government","SK"
"374","Saskatchewan","Total grants","2014/2015","Capital",426,"Investment, donations, grants and other","SK"
"375","Saskatchewan","Other revenue type","2014/2015","General operating",46648,"Investment, donations, grants and other","SK"
"376","Alberta","Provincial","2013/2014","Capital",48303,"Provincial","AB"
"377","Alberta","Total donations","2013/2014","Sponsored research",40245,"Investment, donations, grants and other","AB"
"378","Alberta","Tuition and other fees","2013/2014","General operating",816344,"Tuition and other fees","AB"
"379","Alberta","Investments","2013/2014","Special purpose and trust",39527,"Investment, donations, grants and other","AB"
"380","Alberta","Provincial","2013/2014","Endowment",3,"Provincial","AB"
"381","Alberta","Total donations","2013/2014","Endowment",37485,"Investment, donations, grants and other","AB"
"382","Alberta","Provincial","2013/2014","General operating",1395144,"Provincial","AB"
"383","Alberta","Investments","2013/2014","Sponsored research",39172,"Investment, donations, grants and other","AB"
"384","Alberta","Other provinces","2013/2014","Special purpose and trust",14,"Other government","AB"
"385","Alberta","Provincial","2013/2014","Ancillary enterprises",128,"Provincial","AB"
"386","Alberta","Foreign","2013/2014","Special purpose and trust",2362,"Other government","AB"
"387","Alberta","Other revenue type","2013/2014","Capital",4,"Investment, donations, grants and other","AB"
"388","Alberta","Other provinces","2013/2014","General operating",848,"Other government","AB"
"389","Alberta","Foreign","2013/2014","General operating",28881,"Other government","AB"
"390","Alberta","Total grants","2013/2014","Ancillary enterprises",66,"Investment, donations, grants and other","AB"
"391","Alberta","Municipal","2013/2014","Special purpose and trust",263,"Other government","AB"
"392","Alberta","Federal","2013/2014","Endowment",2978,"Federal","AB"
"393","Alberta","Total donations","2013/2014","Capital",14634,"Investment, donations, grants and other","AB"
"394","Alberta","Federal","2013/2014","Sponsored research",281016,"Federal","AB"
"395","Alberta","Total grants","2013/2014","General operating",15715,"Investment, donations, grants and other","AB"
"396","Alberta","Other revenue type","2013/2014","General operating",199778,"Investment, donations, grants and other","AB"
"397","Alberta","Federal","2013/2014","Capital",11596,"Federal","AB"
"398","Alberta","Investments","2013/2014","Capital",2505,"Investment, donations, grants and other","AB"
"399","Alberta","Total donations","2013/2014","Ancillary enterprises",5,"Investment, donations, grants and other","AB"
"400","Alberta","Other revenue type","2013/2014","Sponsored research",9587,"Investment, donations, grants and other","AB"
"401","Alberta","Total donations","2013/2014","Special purpose and trust",25552,"Investment, donations, grants and other","AB"
"402","Alberta","Total grants","2013/2014","Special purpose and trust",12606,"Investment, donations, grants and other","AB"
"403","Alberta","Investments","2013/2014","Endowment",187511,"Investment, donations, grants and other","AB"
"404","Alberta","Municipal","2013/2014","Sponsored research",1449,"Other government","AB"
"405","Alberta","Provincial","2013/2014","Sponsored research",230694,"Provincial","AB"
"406","Alberta","Municipal","2013/2014","Capital",8279,"Other government","AB"
"407","Alberta","Municipal","2013/2014","General operating",218,"Other government","AB"
"408","Alberta","Investments","2013/2014","General operating",125495,"Investment, donations, grants and other","AB"
"409","Alberta","Tuition and other fees","2013/2014","Special purpose and trust",236,"Tuition and other fees","AB"
"410","Alberta","Other revenue type","2013/2014","Special purpose and trust",15524,"Investment, donations, grants and other","AB"
"411","Alberta","Investments","2013/2014","Ancillary enterprises",270,"Investment, donations, grants and other","AB"
"412","Alberta","Total grants","2013/2014","Sponsored research",182551,"Investment, donations, grants and other","AB"
"413","Alberta","Federal","2013/2014","Special purpose and trust",2381,"Federal","AB"
"414","Alberta","Total donations","2013/2014","General operating",31022,"Investment, donations, grants and other","AB"
"415","Alberta","Other revenue type","2013/2014","Ancillary enterprises",260383,"Investment, donations, grants and other","AB"
