"","GEO","REVENUE","Ref_Date","FUND","Value","Category","GEO2"
"1197","New Brunswick","Federal","2005/2006","Capital",925,"Federal","NB"
"1198","New Brunswick","Provincial","2005/2006","Capital",35,"Provincial","NB"
"1199","New Brunswick","Provincial","2005/2006","Operating",77021,"Provincial","NB"
"1200","New Brunswick","Miscellaneous","2005/2006","Operating",3530,"Investment, donations and other","NB"
"1201","New Brunswick","Investment income","2005/2006","Operating",115,"Investment, donations and other","NB"
"1202","New Brunswick","Federal","2005/2006","Operating",5267,"Federal","NB"
"1203","Newfoundland and Labrador","Investment income","2005/2006","Operating",241,"Investment, donations and other","NL"
"1204","Newfoundland and Labrador","Fees","2005/2006","Operating",18158,"Fees","NL"
"1205","Newfoundland and Labrador","Federal","2005/2006","Operating",14130,"Federal","NL"
"1206","Newfoundland and Labrador","Provincial","2005/2006","Capital",1714,"Provincial","NL"
"1207","Newfoundland and Labrador","Miscellaneous","2005/2006","Capital",1343,"Investment, donations and other","NL"
"1208","Newfoundland and Labrador","Provincial","2005/2006","Operating",59332,"Provincial","NL"
"1209","Newfoundland and Labrador","Ancillary enterprises","2005/2006","Operating",4382,"Investment, donations and other","NL"
"1210","Nova Scotia","Fees","2005/2006","Operating",30514,"Fees","NS"
"1211","Nova Scotia","Provincial","2005/2006","Capital",1788,"Provincial","NS"
"1212","Nova Scotia","Ancillary enterprises","2005/2006","Operating",8211,"Investment, donations and other","NS"
"1213","Nova Scotia","Provincial","2005/2006","Operating",90710,"Provincial","NS"
"1214","Nova Scotia","Miscellaneous","2005/2006","Operating",8063,"Investment, donations and other","NS"
"1215","Nova Scotia","Federal","2005/2006","Operating",21799,"Federal","NS"
"1216","Nova Scotia","Investment income","2005/2006","Operating",660,"Investment, donations and other","NS"
"1217","Nova Scotia","Federal","2005/2006","Capital",1269,"Federal","NS"
"1218","Ontario","Ancillary enterprises","2005/2006","Operating",239969,"Investment, donations and other","ON"
"1219","Ontario","Investment income","2005/2006","Operating",11214,"Investment, donations and other","ON"
"1220","Ontario","Federal","2005/2006","Operating",25165,"Federal","ON"
"1221","Ontario","Municipal","2005/2006","Operating",5733,"Municipal","ON"
"1222","Ontario","Federal","2005/2006","Capital",34,"Federal","ON"
"1223","Ontario","Miscellaneous","2005/2006","Capital",11536,"Investment, donations and other","ON"
"1224","Ontario","Fees","2005/2006","Operating",647985,"Fees","ON"
"1225","Ontario","Donations, bequests and non-government grants","2005/2006","Capital",4794,"Investment, donations and other","ON"
"1226","Ontario","Donations, bequests and non-government grants","2005/2006","Operating",10814,"Investment, donations and other","ON"
"1227","Ontario","Miscellaneous","2005/2006","Operating",262816,"Investment, donations and other","ON"
"1228","Ontario","Federal","2005/2006","Sponsored research",208,"Federal","ON"
"1229","Ontario","Miscellaneous","2005/2006","Sponsored research",1452,"Investment, donations and other","ON"
"1230","Ontario","Ancillary enterprises","2005/2006","Capital",1216,"Investment, donations and other","ON"
"1231","Ontario","Provincial","2005/2006","Capital",59724,"Provincial","ON"
"1232","Ontario","Municipal","2005/2006","Capital",9,"Municipal","ON"
"1233","Ontario","Provincial","2005/2006","Operating",1248604,"Provincial","ON"
"1234","Ontario","Provincial","2005/2006","Sponsored research",256,"Provincial","ON"
"1235","Ontario","Investment income","2005/2006","Capital",261,"Investment, donations and other","ON"
"1236","Prince Edward Island","Ancillary enterprises","2005/2006","Operating",3268,"Investment, donations and other","PE"
"1237","Prince Edward Island","Miscellaneous","2005/2006","Operating",4222,"Investment, donations and other","PE"
"1238","Prince Edward Island","Provincial","2005/2006","Operating",19405,"Provincial","PE"
"1239","Prince Edward Island","Fees","2005/2006","Operating",12164,"Fees","PE"
"1240","Prince Edward Island","Provincial","2005/2006","Capital",1550,"Provincial","PE"
"1241","Prince Edward Island","Federal","2005/2006","Operating",863,"Federal","PE"
"1242","Prince Edward Island","Borrowings","2005/2006","Capital",4000,"Investment, donations and other","PE"
"1243","Prince Edward Island","Donations, bequests and non-government grants","2005/2006","Capital",250,"Investment, donations and other","PE"
"1244","Prince Edward Island","Federal","2005/2006","Capital",4496,"Federal","PE"
"1245","Prince Edward Island","Donations, bequests and non-government grants","2005/2006","Operating",400,"Investment, donations and other","PE"
"1246","Quebec","Provincial","2005/2006","Operating",1485225,"Provincial","QC"
"1247","Quebec","Donations, bequests and non-government grants","2005/2006","Operating",39338,"Investment, donations and other","QC"
"1248","Quebec","Provincial","2005/2006","Sponsored research",9,"Provincial","QC"
"1249","Quebec","Fees","2005/2006","Operating",103619,"Fees","QC"
"1250","Quebec","Provincial","2005/2006","Capital",208762,"Provincial","QC"
"1251","Quebec","Borrowings","2005/2006","Capital",272,"Investment, donations and other","QC"
"1252","Quebec","Federal","2005/2006","Operating",16081,"Federal","QC"
"1253","Quebec","Ancillary enterprises","2005/2006","Operating",82441,"Investment, donations and other","QC"
"1254","Quebec","Federal","2005/2006","Sponsored research",1000,"Federal","QC"
"1255","Quebec","Investment income","2005/2006","Operating",4081,"Investment, donations and other","QC"
"1256","Quebec","Miscellaneous","2005/2006","Capital",6565,"Investment, donations and other","QC"
"1257","Quebec","Miscellaneous","2005/2006","Operating",69720,"Investment, donations and other","QC"
"1258","Quebec","Investment income","2005/2006","Capital",809,"Investment, donations and other","QC"
"1259","Saskatchewan","Federal","2005/2006","Operating",3165,"Federal","SK"
"1260","Saskatchewan","Miscellaneous","2005/2006","Operating",2746,"Investment, donations and other","SK"
"1261","Saskatchewan","Provincial","2005/2006","Operating",165112,"Provincial","SK"
"1262","Saskatchewan","Provincial","2005/2006","Capital",1088,"Provincial","SK"
"1263","Saskatchewan","Donations, bequests and non-government grants","2005/2006","Operating",565,"Investment, donations and other","SK"
"1264","Saskatchewan","Donations, bequests and non-government grants","2005/2006","Capital",24,"Investment, donations and other","SK"
"1265","Saskatchewan","Investment income","2005/2006","Operating",1482,"Investment, donations and other","SK"
"1266","Saskatchewan","Ancillary enterprises","2005/2006","Operating",6708,"Investment, donations and other","SK"
"1267","Saskatchewan","Fees","2005/2006","Operating",31051,"Fees","SK"
"1268","Saskatchewan","Investment income","2005/2006","Capital",11,"Investment, donations and other","SK"
"1269","Alberta","Provincial","2004/2005","Capital",18360,"Provincial","AB"
"1270","Alberta","Ancillary enterprises","2004/2005","Capital",1035,"Investment, donations and other","AB"
"1271","Alberta","Federal","2004/2005","Sponsored research",86,"Federal","AB"
"1272","Alberta","Donations, bequests and non-government grants","2004/2005","Capital",4126,"Investment, donations and other","AB"
"1273","Alberta","Municipal","2004/2005","Operating",78,"Municipal","AB"
"1274","Alberta","Miscellaneous","2004/2005","Capital",13716,"Investment, donations and other","AB"
"1275","Alberta","Ancillary enterprises","2004/2005","Operating",102700,"Investment, donations and other","AB"
"1276","Alberta","Federal","2004/2005","Operating",7550,"Federal","AB"
"1277","Alberta","Investment income","2004/2005","Operating",16276,"Investment, donations and other","AB"
"1278","Alberta","Fees","2004/2005","Operating",333033,"Fees","AB"
"1279","Alberta","Provincial","2004/2005","Operating",562519,"Provincial","AB"
"1280","Alberta","Miscellaneous","2004/2005","Operating",42584,"Investment, donations and other","AB"
"1281","Alberta","Donations, bequests and non-government grants","2004/2005","Operating",18542,"Investment, donations and other","AB"
"1282","British Columbia","Miscellaneous","2004/2005","Capital",5492,"Investment, donations and other","BC"
"1283","British Columbia","Borrowings","2004/2005","Capital",9922,"Investment, donations and other","BC"
"1284","British Columbia","Federal","2004/2005","Operating",5662,"Federal","BC"
"1285","British Columbia","Ancillary enterprises","2004/2005","Operating",47946,"Investment, donations and other","BC"
"1286","British Columbia","Investment income","2004/2005","Capital",332,"Investment, donations and other","BC"
"1287","British Columbia","Donations, bequests and non-government grants","2004/2005","Operating",4903,"Investment, donations and other","BC"
"1288","British Columbia","Investment income","2004/2005","Operating",4496,"Investment, donations and other","BC"
"1289","British Columbia","Provincial","2004/2005","Operating",464759,"Provincial","BC"
"1290","British Columbia","Provincial","2004/2005","Capital",31561,"Provincial","BC"
"1291","British Columbia","Fees","2004/2005","Operating",228372,"Fees","BC"
"1292","British Columbia","Donations, bequests and non-government grants","2004/2005","Capital",845,"Investment, donations and other","BC"
"1293","British Columbia","Miscellaneous","2004/2005","Operating",47519,"Investment, donations and other","BC"
"1294","Manitoba","Federal","2004/2005","Sponsored research",148,"Federal","MB"
"1295","Manitoba","Provincial","2004/2005","Sponsored research",5,"Provincial","MB"
"1296","Manitoba","Miscellaneous","2004/2005","Sponsored research",7,"Investment, donations and other","MB"
"1297","Manitoba","Federal","2004/2005","Operating",135,"Federal","MB"
"1298","Manitoba","Provincial","2004/2005","Operating",115301,"Provincial","MB"
"1299","Manitoba","Donations, bequests and non-government grants","2004/2005","Capital",826,"Investment, donations and other","MB"
"1300","Manitoba","Investment income","2004/2005","Operating",523,"Investment, donations and other","MB"
"1301","Manitoba","Ancillary enterprises","2004/2005","Operating",10009,"Investment, donations and other","MB"
"1302","Manitoba","Fees","2004/2005","Operating",32708,"Fees","MB"
"1303","Manitoba","Provincial","2004/2005","Capital",3310,"Provincial","MB"
"1304","Manitoba","Donations, bequests and non-government grants","2004/2005","Operating",2084,"Investment, donations and other","MB"
"1305","Manitoba","Miscellaneous","2004/2005","Operating",3224,"Investment, donations and other","MB"
"1306","New Brunswick","Ancillary enterprises","2004/2005","Operating",209,"Investment, donations and other","NB"
"1307","New Brunswick","Investment income","2004/2005","Operating",60,"Investment, donations and other","NB"
"1308","New Brunswick","Federal","2004/2005","Operating",6934,"Federal","NB"
"1309","New Brunswick","Donations, bequests and non-government grants","2004/2005","Operating",115,"Investment, donations and other","NB"
"1310","New Brunswick","Fees","2004/2005","Operating",22525,"Fees","NB"
"1311","New Brunswick","Provincial","2004/2005","Operating",73901,"Provincial","NB"
"1312","New Brunswick","Miscellaneous","2004/2005","Operating",2918,"Investment, donations and other","NB"
"1313","Newfoundland and Labrador","Fees","2004/2005","Operating",16078,"Fees","NL"
"1314","Newfoundland and Labrador","Federal","2004/2005","Operating",13479,"Federal","NL"
"1315","Newfoundland and Labrador","Miscellaneous","2004/2005","Capital",1472,"Investment, donations and other","NL"
"1316","Newfoundland and Labrador","Provincial","2004/2005","Operating",55582,"Provincial","NL"
"1317","Newfoundland and Labrador","Ancillary enterprises","2004/2005","Operating",4143,"Investment, donations and other","NL"
"1318","Newfoundland and Labrador","Investment income","2004/2005","Operating",137,"Investment, donations and other","NL"
"1319","Newfoundland and Labrador","Provincial","2004/2005","Capital",855,"Provincial","NL"
"1320","Newfoundland and Labrador","Municipal","2004/2005","Operating",1,"Municipal","NL"
"1321","Newfoundland and Labrador","Miscellaneous","2004/2005","Operating",901,"Investment, donations and other","NL"
"1322","Nova Scotia","Provincial","2004/2005","Capital",2755,"Provincial","NS"
"1323","Nova Scotia","Miscellaneous","2004/2005","Operating",9009,"Investment, donations and other","NS"
"1324","Nova Scotia","Fees","2004/2005","Operating",27215,"Fees","NS"
"1325","Nova Scotia","Provincial","2004/2005","Operating",80908,"Provincial","NS"
"1326","Nova Scotia","Ancillary enterprises","2004/2005","Operating",6720,"Investment, donations and other","NS"
"1327","Nova Scotia","Investment income","2004/2005","Operating",444,"Investment, donations and other","NS"
"1328","Nova Scotia","Federal","2004/2005","Capital",1708,"Federal","NS"
"1329","Nova Scotia","Federal","2004/2005","Operating",18858,"Federal","NS"
"1330","Ontario","Investment income","2004/2005","Sponsored research",12,"Investment, donations and other","ON"
"1331","Ontario","Federal","2004/2005","Operating",29311,"Federal","ON"
"1332","Ontario","Donations, bequests and non-government grants","2004/2005","Sponsored research",-39,"Investment, donations and other","ON"
"1333","Ontario","Miscellaneous","2004/2005","Operating",226836,"Investment, donations and other","ON"
"1334","Ontario","Ancillary enterprises","2004/2005","Capital",1242,"Investment, donations and other","ON"
"1335","Ontario","Donations, bequests and non-government grants","2004/2005","Operating",9794,"Investment, donations and other","ON"
"1336","Ontario","Fees","2004/2005","Operating",673841,"Fees","ON"
"1337","Ontario","Federal","2004/2005","Sponsored research",251,"Federal","ON"
"1338","Ontario","Municipal","2004/2005","Capital",36,"Municipal","ON"
"1339","Ontario","Donations, bequests and non-government grants","2004/2005","Capital",5183,"Investment, donations and other","ON"
"1340","Ontario","Investment income","2004/2005","Capital",310,"Investment, donations and other","ON"
"1341","Ontario","Municipal","2004/2005","Operating",3439,"Municipal","ON"
"1342","Ontario","Investment income","2004/2005","Operating",6988,"Investment, donations and other","ON"
"1343","Ontario","Federal","2004/2005","Capital",798,"Federal","ON"
"1344","Ontario","Miscellaneous","2004/2005","Capital",14119,"Investment, donations and other","ON"
"1345","Ontario","Miscellaneous","2004/2005","Sponsored research",961,"Investment, donations and other","ON"
"1346","Ontario","Provincial","2004/2005","Sponsored research",622,"Provincial","ON"
"1347","Ontario","Ancillary enterprises","2004/2005","Operating",236668,"Investment, donations and other","ON"
"1348","Ontario","Provincial","2004/2005","Operating",1145326,"Provincial","ON"
"1349","Ontario","Provincial","2004/2005","Capital",55751,"Provincial","ON"
"1350","Prince Edward Island","Federal","2004/2005","Capital",1753,"Federal","PE"
"1351","Prince Edward Island","Miscellaneous","2004/2005","Operating",3718,"Investment, donations and other","PE"
"1352","Prince Edward Island","Provincial","2004/2005","Operating",18811,"Provincial","PE"
"1353","Prince Edward Island","Donations, bequests and non-government grants","2004/2005","Operating",471,"Investment, donations and other","PE"
"1354","Prince Edward Island","Ancillary enterprises","2004/2005","Operating",2330,"Investment, donations and other","PE"
"1355","Prince Edward Island","Provincial","2004/2005","Capital",918,"Provincial","PE"
"1356","Prince Edward Island","Donations, bequests and non-government grants","2004/2005","Capital",250,"Investment, donations and other","PE"
"1357","Prince Edward Island","Borrowings","2004/2005","Capital",4000,"Investment, donations and other","PE"
"1358","Prince Edward Island","Federal","2004/2005","Operating",1129,"Federal","PE"
"1359","Prince Edward Island","Fees","2004/2005","Operating",10898,"Fees","PE"
"1360","Quebec","Fees","2004/2005","Operating",105341,"Fees","QC"
"1361","Quebec","Donations, bequests and non-government grants","2004/2005","Operating",40566,"Investment, donations and other","QC"
"1362","Quebec","Miscellaneous","2004/2005","Operating",69360,"Investment, donations and other","QC"
"1363","Quebec","Investment income","2004/2005","Operating",4079,"Investment, donations and other","QC"
"1364","Quebec","Miscellaneous","2004/2005","Capital",2562,"Investment, donations and other","QC"
"1365","Quebec","Provincial","2004/2005","Sponsored research",108,"Provincial","QC"
"1366","Quebec","Provincial","2004/2005","Operating",1483618,"Provincial","QC"
"1367","Quebec","Ancillary enterprises","2004/2005","Operating",80554,"Investment, donations and other","QC"
"1368","Quebec","Federal","2004/2005","Operating",600,"Federal","QC"
"1369","Quebec","Provincial","2004/2005","Capital",218124,"Provincial","QC"
"1370","Quebec","Borrowings","2004/2005","Capital",190,"Investment, donations and other","QC"
"1371","Quebec","Investment income","2004/2005","Capital",2092,"Investment, donations and other","QC"
"1372","Saskatchewan","Federal","2004/2005","Operating",2686,"Federal","SK"
"1373","Saskatchewan","Ancillary enterprises","2004/2005","Operating",6615,"Investment, donations and other","SK"
"1374","Saskatchewan","Provincial","2004/2005","Capital",2460,"Provincial","SK"
"1375","Saskatchewan","Miscellaneous","2004/2005","Capital",20,"Investment, donations and other","SK"
"1376","Saskatchewan","Donations, bequests and non-government grants","2004/2005","Operating",683,"Investment, donations and other","SK"
"1377","Saskatchewan","Donations, bequests and non-government grants","2004/2005","Capital",16,"Investment, donations and other","SK"
"1378","Saskatchewan","Investment income","2004/2005","Operating",1085,"Investment, donations and other","SK"
"1379","Saskatchewan","Provincial","2004/2005","Operating",151010,"Provincial","SK"
"1380","Saskatchewan","Fees","2004/2005","Operating",29080,"Fees","SK"
"1381","Saskatchewan","Miscellaneous","2004/2005","Operating",3452,"Investment, donations and other","SK"
"1382","Alberta","Ancillary enterprises","2003/2004","Capital",1471,"Investment, donations and other","AB"
"1383","Alberta","Miscellaneous","2003/2004","Capital",10553,"Investment, donations and other","AB"
"1384","Alberta","Provincial","2003/2004","Operating",542079,"Provincial","AB"
"1385","Alberta","Federal","2003/2004","Operating",6681,"Federal","AB"
"1386","Alberta","Ancillary enterprises","2003/2004","Operating",97992,"Investment, donations and other","AB"
"1387","Alberta","Miscellaneous","2003/2004","Operating",37477,"Investment, donations and other","AB"
"1388","Alberta","Federal","2003/2004","Sponsored research",27,"Federal","AB"
"1389","Alberta","Investment income","2003/2004","Operating",14098,"Investment, donations and other","AB"
"1390","Alberta","Donations, bequests and non-government grants","2003/2004","Capital",2782,"Investment, donations and other","AB"
"1391","Alberta","Provincial","2003/2004","Capital",26116,"Provincial","AB"
"1392","Alberta","Municipal","2003/2004","Operating",244,"Municipal","AB"
"1393","Alberta","Donations, bequests and non-government grants","2003/2004","Operating",17483,"Investment, donations and other","AB"
"1394","Alberta","Fees","2003/2004","Operating",303811,"Fees","AB"
"1395","British Columbia","Federal","2003/2004","Operating",4403,"Federal","BC"
"1396","British Columbia","Donations, bequests and non-government grants","2003/2004","Operating",3428,"Investment, donations and other","BC"
"1397","British Columbia","Borrowings","2003/2004","Capital",13745,"Investment, donations and other","BC"
"1398","British Columbia","Miscellaneous","2003/2004","Capital",6349,"Investment, donations and other","BC"
"1399","British Columbia","Investment income","2003/2004","Capital",224,"Investment, donations and other","BC"
"1400","British Columbia","Donations, bequests and non-government grants","2003/2004","Capital",1986,"Investment, donations and other","BC"
"1401","British Columbia","Ancillary enterprises","2003/2004","Operating",47685,"Investment, donations and other","BC"
"1402","British Columbia","Miscellaneous","2003/2004","Operating",43772,"Investment, donations and other","BC"
"1403","British Columbia","Fees","2003/2004","Operating",224018,"Fees","BC"
"1404","British Columbia","Provincial","2003/2004","Operating",453812,"Provincial","BC"
"1405","British Columbia","Investment income","2003/2004","Operating",4479,"Investment, donations and other","BC"
"1406","British Columbia","Provincial","2003/2004","Capital",29895,"Provincial","BC"
"1407","British Columbia","Municipal","2003/2004","Operating",2,"Municipal","BC"
"1408","Manitoba","Ancillary enterprises","2003/2004","Operating",9699,"Investment, donations and other","MB"
"1409","Manitoba","Donations, bequests and non-government grants","2003/2004","Capital",900,"Investment, donations and other","MB"
"1410","Manitoba","Provincial","2003/2004","Operating",109833,"Provincial","MB"
"1411","Manitoba","Fees","2003/2004","Operating",31704,"Fees","MB"
"1412","Manitoba","Investment income","2003/2004","Operating",523,"Investment, donations and other","MB"
"1413","Manitoba","Federal","2003/2004","Operating",457,"Federal","MB"
"1414","Manitoba","Provincial","2003/2004","Capital",34458,"Provincial","MB"
"1415","Manitoba","Donations, bequests and non-government grants","2003/2004","Operating",1226,"Investment, donations and other","MB"
"1416","Manitoba","Miscellaneous","2003/2004","Operating",3676,"Investment, donations and other","MB"
"1417","New Brunswick","Donations, bequests and non-government grants","2003/2004","Operating",7,"Investment, donations and other","NB"
"1418","New Brunswick","Miscellaneous","2003/2004","Operating",2439,"Investment, donations and other","NB"
"1419","New Brunswick","Fees","2003/2004","Operating",22752,"Fees","NB"
"1420","New Brunswick","Ancillary enterprises","2003/2004","Operating",303,"Investment, donations and other","NB"
"1421","New Brunswick","Investment income","2003/2004","Operating",54,"Investment, donations and other","NB"
"1422","New Brunswick","Federal","2003/2004","Operating",4215,"Federal","NB"
"1423","New Brunswick","Provincial","2003/2004","Operating",80438,"Provincial","NB"
"1424","New Brunswick","Provincial","2003/2004","Capital",77,"Provincial","NB"
"1425","Newfoundland and Labrador","Provincial","2003/2004","Operating",58659,"Provincial","NL"
"1426","Newfoundland and Labrador","Federal","2003/2004","Operating",13836,"Federal","NL"
"1427","Newfoundland and Labrador","Miscellaneous","2003/2004","Capital",1685,"Investment, donations and other","NL"
"1428","Newfoundland and Labrador","Fees","2003/2004","Operating",15935,"Fees","NL"
"1429","Newfoundland and Labrador","Investment income","2003/2004","Operating",157,"Investment, donations and other","NL"
"1430","Newfoundland and Labrador","Municipal","2003/2004","Operating",2,"Municipal","NL"
"1431","Newfoundland and Labrador","Ancillary enterprises","2003/2004","Operating",4336,"Investment, donations and other","NL"
"1432","Newfoundland and Labrador","Miscellaneous","2003/2004","Operating",992,"Investment, donations and other","NL"
"1433","Newfoundland and Labrador","Provincial","2003/2004","Capital",362,"Provincial","NL"
"1434","Nova Scotia","Miscellaneous","2003/2004","Operating",9400,"Investment, donations and other","NS"
"1435","Nova Scotia","Provincial","2003/2004","Capital",2577,"Provincial","NS"
"1436","Nova Scotia","Provincial","2003/2004","Operating",78195,"Provincial","NS"
"1437","Nova Scotia","Federal","2003/2004","Operating",16717,"Federal","NS"
"1438","Nova Scotia","Fees","2003/2004","Operating",27146,"Fees","NS"
"1439","Nova Scotia","Ancillary enterprises","2003/2004","Operating",6532,"Investment, donations and other","NS"
"1440","Nova Scotia","Federal","2003/2004","Capital",737,"Federal","NS"
"1441","Nova Scotia","Investment income","2003/2004","Operating",561,"Investment, donations and other","NS"
"1442","Ontario","Ancillary enterprises","2003/2004","Operating",219355,"Investment, donations and other","ON"
"1443","Ontario","Federal","2003/2004","Operating",17863,"Federal","ON"
"1444","Ontario","Federal","2003/2004","Sponsored research",55,"Federal","ON"
"1445","Ontario","Investment income","2003/2004","Capital",362,"Investment, donations and other","ON"
"1446","Ontario","Donations, bequests and non-government grants","2003/2004","Sponsored research",-39,"Investment, donations and other","ON"
"1447","Ontario","Donations, bequests and non-government grants","2003/2004","Operating",3683,"Investment, donations and other","ON"
"1448","Ontario","Donations, bequests and non-government grants","2003/2004","Capital",5719,"Investment, donations and other","ON"
"1449","Ontario","Fees","2003/2004","Operating",648982,"Fees","ON"
"1450","Ontario","Municipal","2003/2004","Operating",5609,"Municipal","ON"
"1451","Ontario","Miscellaneous","2003/2004","Operating",237112,"Investment, donations and other","ON"
"1452","Ontario","Investment income","2003/2004","Operating",8785,"Investment, donations and other","ON"
"1453","Ontario","Provincial","2003/2004","Operating",1071769,"Provincial","ON"
"1454","Ontario","Investment income","2003/2004","Sponsored research",12,"Investment, donations and other","ON"
"1455","Ontario","Provincial","2003/2004","Capital",75745,"Provincial","ON"
"1456","Ontario","Provincial","2003/2004","Sponsored research",438,"Provincial","ON"
"1457","Prince Edward Island","Ancillary enterprises","2003/2004","Operating",1721,"Investment, donations and other","PE"
"1458","Prince Edward Island","Federal","2003/2004","Capital",1406,"Federal","PE"
"1459","Prince Edward Island","Donations, bequests and non-government grants","2003/2004","Operating",355,"Investment, donations and other","PE"
"1460","Prince Edward Island","Provincial","2003/2004","Operating",18542,"Provincial","PE"
"1461","Prince Edward Island","Federal","2003/2004","Operating",820,"Federal","PE"
"1462","Prince Edward Island","Fees","2003/2004","Operating",11906,"Fees","PE"
"1463","Prince Edward Island","Miscellaneous","2003/2004","Operating",3643,"Investment, donations and other","PE"
"1464","Prince Edward Island","Borrowings","2003/2004","Capital",13850,"Investment, donations and other","PE"
"1465","Prince Edward Island","Provincial","2003/2004","Capital",1959,"Provincial","PE"
"1466","Quebec","Miscellaneous","2003/2004","Operating",67066,"Investment, donations and other","QC"
"1467","Quebec","Investment income","2003/2004","Operating",3844,"Investment, donations and other","QC"
"1468","Quebec","Donations, bequests and non-government grants","2003/2004","Operating",43991,"Investment, donations and other","QC"
"1469","Quebec","Fees","2003/2004","Operating",99277,"Fees","QC"
"1470","Quebec","Provincial","2003/2004","Sponsored research",114,"Provincial","QC"
"1471","Quebec","Miscellaneous","2003/2004","Capital",2870,"Investment, donations and other","QC"
"1472","Quebec","Provincial","2003/2004","Capital",205486,"Provincial","QC"
"1473","Quebec","Ancillary enterprises","2003/2004","Operating",79233,"Investment, donations and other","QC"
"1474","Quebec","Provincial","2003/2004","Operating",1480390,"Provincial","QC"
"1475","Quebec","Federal","2003/2004","Operating",674,"Federal","QC"
"1476","Quebec","Borrowings","2003/2004","Capital",326,"Investment, donations and other","QC"
"1477","Quebec","Investment income","2003/2004","Capital",1455,"Investment, donations and other","QC"
"1478","Saskatchewan","Miscellaneous","2003/2004","Capital",122,"Investment, donations and other","SK"
"1479","Saskatchewan","Federal","2003/2004","Operating",2270,"Federal","SK"
"1480","Saskatchewan","Provincial","2003/2004","Capital",4195,"Provincial","SK"
"1481","Saskatchewan","Donations, bequests and non-government grants","2003/2004","Operating",285,"Investment, donations and other","SK"
"1482","Saskatchewan","Donations, bequests and non-government grants","2003/2004","Capital",21,"Investment, donations and other","SK"
"1483","Saskatchewan","Investment income","2003/2004","Operating",1140,"Investment, donations and other","SK"
"1484","Saskatchewan","Provincial","2003/2004","Operating",145240,"Provincial","SK"
"1485","Saskatchewan","Fees","2003/2004","Operating",28044,"Fees","SK"
"1486","Saskatchewan","Miscellaneous","2003/2004","Operating",3501,"Investment, donations and other","SK"
"1487","Saskatchewan","Ancillary enterprises","2003/2004","Operating",6522,"Investment, donations and other","SK"
"1488","Alberta","Ancillary enterprises","2002/2003","Capital",842,"Investment, donations and other","AB"
"1489","Alberta","Donations, bequests and non-government grants","2002/2003","Capital",2198,"Investment, donations and other","AB"
"1490","Alberta","Fees","2002/2003","Operating",285777,"Fees","AB"
"1491","Alberta","Miscellaneous","2002/2003","Capital",14842,"Investment, donations and other","AB"
"1492","Alberta","Federal","2002/2003","Operating",7803,"Federal","AB"
"1493","Alberta","Miscellaneous","2002/2003","Operating",30200,"Investment, donations and other","AB"
"1494","Alberta","Federal","2002/2003","Sponsored research",46,"Federal","AB"
"1495","Alberta","Ancillary enterprises","2002/2003","Operating",90184,"Investment, donations and other","AB"
"1496","Alberta","Donations, bequests and non-government grants","2002/2003","Operating",18959,"Investment, donations and other","AB"
"1497","Alberta","Municipal","2002/2003","Operating",293,"Municipal","AB"
"1498","Alberta","Borrowings","2002/2003","Capital",760,"Investment, donations and other","AB"
"1499","Alberta","Provincial","2002/2003","Capital",10572,"Provincial","AB"
"1500","Alberta","Provincial","2002/2003","Operating",508420,"Provincial","AB"
"1501","Alberta","Investment income","2002/2003","Operating",7191,"Investment, donations and other","AB"
"1502","British Columbia","Donations, bequests and non-government grants","2002/2003","Capital",8588,"Investment, donations and other","BC"
"1503","British Columbia","Donations, bequests and non-government grants","2002/2003","Operating",3415,"Investment, donations and other","BC"
"1504","British Columbia","Investment income","2002/2003","Operating",3157,"Investment, donations and other","BC"
"1505","British Columbia","Federal","2002/2003","Operating",5489,"Federal","BC"
"1506","British Columbia","Municipal","2002/2003","Operating",5,"Municipal","BC"
"1507","British Columbia","Ancillary enterprises","2002/2003","Operating",44827,"Investment, donations and other","BC"
"1508","British Columbia","Provincial","2002/2003","Operating",463720,"Provincial","BC"
"1509","British Columbia","Investment income","2002/2003","Capital",99,"Investment, donations and other","BC"
"1510","British Columbia","Borrowings","2002/2003","Capital",9480,"Investment, donations and other","BC"
"1511","British Columbia","Miscellaneous","2002/2003","Operating",40038,"Investment, donations and other","BC"
"1512","British Columbia","Miscellaneous","2002/2003","Capital",4868,"Investment, donations and other","BC"
"1513","British Columbia","Provincial","2002/2003","Capital",31092,"Provincial","BC"
"1514","British Columbia","Fees","2002/2003","Operating",182775,"Fees","BC"
"1515","Manitoba","Ancillary enterprises","2002/2003","Operating",9485,"Investment, donations and other","MB"
"1516","Manitoba","Donations, bequests and non-government grants","2002/2003","Capital",470,"Investment, donations and other","MB"
"1517","Manitoba","Provincial","2002/2003","Operating",102876,"Provincial","MB"
"1518","Manitoba","Investment income","2002/2003","Operating",486,"Investment, donations and other","MB"
"1519","Manitoba","Provincial","2002/2003","Capital",3698,"Provincial","MB"
"1520","Manitoba","Donations, bequests and non-government grants","2002/2003","Operating",1603,"Investment, donations and other","MB"
"1521","Manitoba","Federal","2002/2003","Capital",3158,"Federal","MB"
"1522","Manitoba","Miscellaneous","2002/2003","Operating",2323,"Investment, donations and other","MB"
"1523","Manitoba","Federal","2002/2003","Operating",504,"Federal","MB"
"1524","Manitoba","Fees","2002/2003","Operating",31611,"Fees","MB"
